name,upperLength,clothesStyles,hairStyles,upperBlack,upperBrown,upperBlue,upperGreen,upperGray,upperOrange,upperPink,upperPurple,upperRed,upperWhite,upperYellow
img_qh_train1A_02078005007.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,,1
img_qh_train1A_02079007816.jpg,LongSleeve,multicolour,Long,0.3,,,,,,,,,0.7,
img_qh_train1A_02080009832.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02081005829.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02082000500.jpg,LongSleeve,lattice,Short,0.4,,,,0.2,,,,,0.4,
img_qh_train1A_02083001722.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_02084000906.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02085009569.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02086003502.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02087003924.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02088007914.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02089009464.jpg,ShortSleeve,multicolour,Long,,,0.8,,,,,,,0.2,
img_qh_train1A_02090008073.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02091007773.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02092003797.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02093004636.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02094000969.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02095006990.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02096004036.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02097007114.jpg,LongSleeve,multicolour,Long,0.6,,,,,,,,,0.4,
img_qh_train1A_02098000311.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02099005052.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02100008579.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02101007849.jpg,NoSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02102002100.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_02103007440.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02104004318.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02105000534.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_02106009745.jpg,LongSleeve,Solidcolor,Short,,,,1,,,,,,,
img_qh_train1A_02107004755.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_02108004285.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02109002122.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02110009644.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02111000926.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_02112006168.jpg,ShortSleeve,multicolour,Long,,,,,,,,,,0.5,0.5
img_qh_train1A_02113005004.jpg,LongSleeve,multicolour,Short,,,,,0.5,,,,,0.5,
img_qh_train1A_02114009305.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02115001255.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02116009355.jpg,LongSleeve,Solidcolor,middle,,,,,1,,,,,,
img_qh_train1A_02117005745.jpg,LongSleeve,multicolour,Short,,,,,,,0.7,0.3,,,
img_qh_train1A_02118003476.jpg,LongSleeve,multicolour,Long,0.4,,0.6,,,,,,,,
img_qh_train1A_02119003751.jpg,ShortSleeve,multicolour,Short,0.8,,,,,,,,,0.2,
img_qh_train1A_02120007826.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02121008474.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02122008760.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02123000836.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02124006353.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02125007116.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02126005193.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02127000541.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02128004175.jpg,LongSleeve,multicolour,Short,0.5,,,,,,,,,0.5,
img_qh_train1A_02129000182.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02130008637.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02131004476.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02132004250.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02133006557.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02134000251.jpg,LongSleeve,multicolour,Short,0.7,,,,,,,0.3,,,
img_qh_train1A_02135008057.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02136003997.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02137003612.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02138006435.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_02139001745.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02140009524.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02141001877.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02142001896.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02143000876.jpg,LongSleeve,multicolour,middle,,,,,,,,0.2,,0.8,
img_qh_train1A_02144008705.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02145004715.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02146005511.jpg,LongSleeve,multicolour,middle,,,0.7,,,,,,,0.3,
img_qh_train1A_02147001694.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02148003397.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02149006653.jpg,LongSleeve,lattice,Long,,0.7,,,,,,,,0.3,
img_qh_train1A_02150000928.jpg,LongSleeve,Solidcolor,Long,,1,,,,,,,,,
img_qh_train1A_02151001368.jpg,LongSleeve,lattice,middle,0.5,,,,,,,,,0.5,
img_qh_train1A_02152009182.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_02153009191.jpg,LongSleeve,multicolour,middle,0.3,,,,0.7,,,,,,
img_qh_train1A_02154000884.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02155009141.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02156007984.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_02157000216.jpg,LongSleeve,multicolour,Long,0.3,,,,0.7,,,,,,
img_qh_train1A_02158004941.jpg,ShortSleeve,multicolour,Short,0.4,,,,,,,0.6,,,
img_qh_train1A_02159007330.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02160004448.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02161008042.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02162002749.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02163001550.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02164001093.jpg,LongSleeve,multicolour,Short,0.2,,,,,,,,0.1,0.7,
img_qh_train1A_02165005424.jpg,LongSleeve,lattice,Short,0.4,0.3,,,,,,,,,0.3
img_qh_train1A_02166005296.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02167008957.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02168001840.jpg,ShortSleeve,Solidcolor,middle,,,1,,,,,,,,
img_qh_train1A_02169004981.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02170005137.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02171002754.jpg,LongSleeve,multicolour,Short,0.8,,,,,,,,,0.2,
img_qh_train1A_02172008191.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,1,,,
img_qh_train1A_02173003418.jpg,LongSleeve,multicolour,Long,0.3,,,,,0.7,,,,,
img_qh_train1A_02174000513.jpg,LongSleeve,multicolour,Short,0.5,,,,0.5,,,,,,
img_qh_train1A_02175002388.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02176001374.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02177005618.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02178006212.jpg,LongSleeve,multicolour,middle,0.2,,0.6,,,,,,,0.2,
img_qh_train1A_02179007224.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02180005583.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02181002850.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02182008236.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_02183004007.jpg,LongSleeve,multicolour,Short,0.6,,,,,,,,,0.4,
img_qh_train1A_02184006668.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02185008458.jpg,LongSleeve,Solidcolor,Long,,,,1,,,,,,,
img_qh_train1A_02186006040.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02187001839.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02188009211.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02189005331.jpg,LongSleeve,multicolour,Long,0.2,,,,0.8,,,,,,
img_qh_train1A_02190005781.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02191002071.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_train1A_02192009391.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02193001581.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02194004508.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02195009592.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_02196007645.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02197006392.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,,1
img_qh_train1A_02198003566.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02199009487.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02200002936.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02201006079.jpg,ShortSleeve,lattice,Short,0.7,,,,,,,,,0.3,
img_qh_train1A_02202005862.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_02203007471.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02204007580.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_02205001109.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02206009085.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02207008866.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_02208005459.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02209003772.jpg,LongSleeve,Solidcolor,middle,,1,,,,,,,,,
img_qh_train1A_02210000726.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_02211005910.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02212003233.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_02213000090.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_02214009283.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02215003330.jpg,LongSleeve,Solidcolor,middle,,,,,1,,,,,,
img_qh_train1A_02216006465.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02217006137.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02218007445.jpg,LongSleeve,multicolour,middle,0.8,,,,0.2,,,,,,
img_qh_train1A_02219006985.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02220009741.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02221003569.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02222002839.jpg,ShortSleeve,multicolour,middle,,0.3,,,,,,,,0.7,
img_qh_train1A_02223004044.jpg,LongSleeve,multicolour,Short,,,,,,,,,0.5,0.5,
img_qh_train1A_02224002447.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02225002724.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_02226000203.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02227003917.jpg,LongSleeve,multicolour,Long,,,0.6,,,,,,,0.4,
img_qh_train1A_02228002416.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_02229004218.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02230009282.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02231008870.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02232008939.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02233004923.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02234001579.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02235008695.jpg,LongSleeve,multicolour,Short,0.3,,0.4,,,,,,,0.3,
img_qh_train1A_02236005567.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02237005439.jpg,LongSleeve,multicolour,Long,0.1,,,,,,,,0.2,0.7,
img_qh_train1A_02238001540.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02239009398.jpg,LongSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_train1A_02240000491.jpg,ShortSleeve,multicolour,Long,,,,,0.5,,,,,0.5,
img_qh_train1A_02241004393.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02242001752.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02243003329.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02244004289.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02245009593.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02246007182.jpg,LongSleeve,Solidcolor,Short,,1,,,,,,,,,
img_qh_train1A_02247004908.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02248004136.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02249002365.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02250003753.jpg,ShortSleeve,multicolour,Short,0.2,,,,0.8,,,,,,
img_qh_train1A_02251001375.jpg,LongSleeve,Solidcolor,Short,,,,1,,,,,,,
img_qh_train1A_02252008020.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02253002375.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_02254002805.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02255002307.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02256007721.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_02257004236.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02258007944.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02259008312.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02260007610.jpg,LongSleeve,multicolour,Short,0.6,,,,0.4,,,,,,
img_qh_train1A_02261003802.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02262003203.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02263001845.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02264008462.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02265004453.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_02266005319.jpg,LongSleeve,multicolour,middle,,,,,,,,,0.8,0.2,
img_qh_train1A_02267000494.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02268007510.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02269007411.jpg,ShortSleeve,Solidcolor,Long,,,,,,1,,,,,
img_qh_train1A_02270006776.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02271009640.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.2,0.3
img_qh_train1A_02272002573.jpg,LongSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_train1A_02273005333.jpg,LongSleeve,multicolour,Long,,,,0.6,,,,,,0.4,
img_qh_train1A_02274002573.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02275001136.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02276002651.jpg,ShortSleeve,Solidcolor,Long,,1,,,,,,,,,
img_qh_train1A_02277002217.jpg,ShortSleeve,lattice,Long,0.8,,,,,,,,,0.2,
img_qh_train1A_02278004047.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02279004984.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_02280006689.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02281005979.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02282003781.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02283004869.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02284004149.jpg,LongSleeve,lattice,Short,,,,,,,,,0.3,0.7,
img_qh_train1A_02285004458.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02286004541.jpg,LongSleeve,multicolour,Long,0.7,,,,,,,,,0.3,
img_qh_train1A_02287002393.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02288008283.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02289005785.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02290002477.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02291008993.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02292009993.jpg,ShortSleeve,multicolour,Long,,,,,,,0.7,,,0.3,
img_qh_train1A_02293006771.jpg,LongSleeve,multicolour,Short,0.5,,,,,,,,,0.5,
img_qh_train1A_02294004105.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02295003833.jpg,LongSleeve,multicolour,Long,,,,,0.7,,,,,0.3,
img_qh_train1A_02296005107.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02297002279.jpg,LongSleeve,multicolour,middle,0.5,,,,,,,,,0.5,
img_qh_train1A_02298000507.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02299004274.jpg,LongSleeve,multicolour,middle,,,,,0.6,,,,,0.4,
img_qh_train1A_02300008639.jpg,LongSleeve,lattice,Long,0.6,,,,,,,,,0.4,
img_qh_train1A_02301007212.jpg,LongSleeve,multicolour,middle,0.7,,,,,,,,,0.3,
img_qh_train1A_02302004143.jpg,LongSleeve,multicolour,Short,0.3,,,0.7,,,,,,,
img_qh_train1A_02303009367.jpg,LongSleeve,lattice,middle,,,,,0.7,,,,,0.3,
img_qh_train1A_02304002022.jpg,LongSleeve,multicolour,Short,0.3,,,,,,,,,0.7,
img_qh_train1A_02305009057.jpg,LongSleeve,multicolour,Long,0.8,,,,,,,,,0.2,
img_qh_train1A_02306001439.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02307004170.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02308003344.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02309001621.jpg,LongSleeve,Solidcolor,middle,,,,,,,,1,,,
img_qh_train1A_02310004493.jpg,LongSleeve,lattice,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_02311008183.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02312000312.jpg,LongSleeve,multicolour,Short,0.5,,0.5,,,,,,,,
img_qh_train1A_02313005489.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_02314009765.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_02315008529.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02316004948.jpg,LongSleeve,multicolour,Short,0.2,,,,,,,,,0.8,
img_qh_train1A_02317006361.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02318008672.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_02319000015.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02320003501.jpg,LongSleeve,multicolour,Short,0.2,,,,,,,,0.7,0.1,
img_qh_train1A_02321000793.jpg,LongSleeve,Solidcolor,middle,,1,,,,,,,,,
img_qh_train1A_02322007863.jpg,ShortSleeve,multicolour,Long,,,,,,0.3,0.7,,,,
img_qh_train1A_02323008539.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02324003381.jpg,LongSleeve,multicolour,Short,0.5,,,,0.5,,,,,,
img_qh_train1A_02325006643.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_02326002863.jpg,LongSleeve,multicolour,Long,0.3,,,0.3,,,,,,0.4,
img_qh_train1A_02327007971.jpg,LongSleeve,multicolour,Short,0.7,,,,0.3,,,,,,
img_qh_train1A_02328001896.jpg,LongSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_train1A_02329008413.jpg,ShortSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_02330001396.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02331004688.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_02332009314.jpg,LongSleeve,multicolour,Short,,,0.8,,0.2,,,,,,
img_qh_train1A_02333009212.jpg,LongSleeve,multicolour,Long,0.6,,,,,,,,,0.4,
img_qh_train1A_02334006548.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02335009316.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02336006555.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,1,,
img_qh_train1A_02337001199.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02338002971.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02339006528.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02340000375.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_02341000782.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02342007393.jpg,ShortSleeve,multicolour,Long,0.3,,,,,,,,,0.7,
img_qh_train1A_02343001486.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02344000022.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02345007576.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02346006782.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02347009672.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02348000912.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_02349009378.jpg,LongSleeve,multicolour,Short,0.4,,,,,,,,,0.6,
img_qh_train1A_02350004056.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_02351002252.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02352000591.jpg,LongSleeve,lattice,Short,,,,,0.5,,,,,0.5,
img_qh_train1A_02353004491.jpg,ShortSleeve,multicolour,Short,0.6,,,,0.4,,,,,,
img_qh_train1A_02354009505.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02355003201.jpg,ShortSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_02356005387.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02357005792.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02358008754.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02359003079.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_02360002851.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_02361008515.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02362005469.jpg,LongSleeve,multicolour,Short,0.1,,,,0.7,,,,,0.2,
img_qh_train1A_02363005383.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_02364007820.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02365005993.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02366005751.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
